customer_id,first_name,last_name,email,signup_date,region_code,loyalty_tier
3919,Customer3919,LN3919,customer3919@shopmail.com,2022-03-11,W,Gold
3920,Customer3920,LN3920,customer3920@shopmail.com,2023-12-07,W,Silver
3921,Customer3921,LN3921,customer3921@shopmail.com,2024-12-14,W,Bronze
3922,Customer3922,LN3922,customer3922@shopmail.com,2023-12-08,MW,Silver
3923,Customer3923,LN3923,customer3923@shopmail.com,2023-07-08,SW,Bronze
3924,Customer3924,LN3924,customer3924@shopmail.com,2023-04-25,MW,Bronze
3925,Customer3925,LN3925,customer3925@shopmail.com,2024-01-04,MW,Bronze
3926,Customer3926,LN3926,customer3926@shopmail.com,2023-10-20,SE,Bronze
3927,Customer3927,LN3927,customer3927@shopmail.com,2023-08-01,SE,Silver
3928,Customer3928,LN3928,customer3928@shopmail.com,2022-06-26,P,Gold
3929,Customer3929,LN3929,customer3929@shopmail.com,2024-02-02,SW,Bronze
3930,Customer3930,LN3930,customer3930@shopmail.com,2024-04-30,SE,Bronze
3931,Customer3931,LN3931,customer3931@shopmail.com,2024-03-26,P,Silver
3932,Customer3932,LN3932,customer3932@shopmail.com,2022-03-28,NE,Bronze
3933,Customer3933,LN3933,customer3933@shopmail.com,2024-03-19,SW,Bronze
3934,Customer3934,LN3934,customer3934@shopmail.com,2024-04-19,NE,Gold
3935,Customer3935,LN3935,customer3935@shopmail.com,2022-07-30,MW,Silver
3936,Customer3936,LN3936,customer3936@shopmail.com,2024-09-03,SW,Gold
3937,Customer3937,LN3937,customer3937@shopmail.com,2023-08-26,P,Bronze
3938,Customer3938,LN3938,customer3938@shopmail.com,2023-06-28,P,Bronze
3939,Customer3939,LN3939,customer3939@shopmail.com,2024-04-11,P,Bronze
3940,Customer3940,LN3940,customer3940@shopmail.com,2023-08-10,SE,Gold
3941,Customer3941,LN3941,customer3941@shopmail.com,2023-09-19,NE,Bronze
3942,Customer3942,LN3942,customer3942@shopmail.com,2022-12-26,P,Bronze
3943,Customer3943,LN3943,customer3943@shopmail.com,2024-12-03,P,Bronze
3944,Customer3944,LN3944,customer3944@shopmail.com,2025-01-19,SE,Silver
3945,Customer3945,LN3945,customer3945@shopmail.com,2022-05-30,NE,Silver
3946,Customer3946,LN3946,customer3946@shopmail.com,2024-04-23,SW,Silver
3947,Customer3947,LN3947,customer3947@shopmail.com,2022-01-27,NE,Bronze
3948,Customer3948,LN3948,customer3948@shopmail.com,2023-03-01,NE,Silver
3949,Customer3949,LN3949,customer3949@shopmail.com,2025-01-20,P,Bronze
3950,Customer3950,LN3950,customer3950@shopmail.com,2022-07-21,MW,Bronze
3951,Customer3951,LN3951,customer3951@shopmail.com,2023-03-10,NE,Bronze
3952,Customer3952,LN3952,customer3952@shopmail.com,2022-09-10,SW,Silver
3953,Customer3953,LN3953,customer3953@shopmail.com,2024-04-17,MW,Bronze
3954,Customer3954,LN3954,customer3954@shopmail.com,2023-06-18,SW,Gold
3955,Customer3955,LN3955,customer3955@shopmail.com,2023-11-14,P,Bronze
3956,Customer3956,LN3956,customer3956@shopmail.com,2024-12-19,SE,Bronze
3957,Customer3957,LN3957,customer3957@shopmail.com,2023-08-23,SW,Silver
3958,Customer3958,LN3958,customer3958@shopmail.com,2024-04-24,W,Silver
3959,Customer3959,LN3959,customer3959@shopmail.com,2022-04-23,UNK,Bronze
3960,Customer3960,LN3960,customer3960@shopmail.com,2022-09-05,P,Silver
3961,Customer3961,LN3961,customer3961@shopmail.com,2024-12-24,MW,Bronze
3962,Customer3962,LN3962,customer3962@shopmail.com,2024-09-15,MW,Bronze
3963,Customer3963,LN3963,customer3963@shopmail.com,2024-01-26,P,Silver
3964,Customer3964,LN3964,customer3964@shopmail.com,2023-03-11,SW,Silver
3965,Customer3965,LN3965,customer3965@shopmail.com,2022-08-18,P,Bronze
3966,Customer3966,LN3966,customer3966@shopmail.com,2024-09-06,W,Bronze
3967,Customer3967,LN3967,customer3967@shopmail.com,2024-06-22,W,Silver
3968,Customer3968,LN3968,customer3968@shopmail.com,2022-10-05,SE,Bronze
3969,Customer3969,LN3969,customer3969@shopmail.com,2023-11-10,MW,Gold
3970,Customer3970,LN3970,customer3970@shopmail.com,2023-12-13,P,Silver
3971,Customer3971,LN3971,customer3971@shopmail.com,2023-07-04,SW,Gold
3972,Customer3972,LN3972,customer3972@shopmail.com,2024-12-01,SE,Bronze
3973,Customer3973,LN3973,customer3973@shopmail.com,2022-05-23,SE,Silver
3974,Customer3974,LN3974,customer3974@shopmail.com,2022-10-24,W,Bronze
3975,Customer3975,LN3975,customer3975@shopmail.com,2022-04-20,SE,Bronze
3976,Customer3976,LN3976,customer3976@shopmail.com,2024-03-07,NE,Bronze
3977,Customer3977,LN3977,customer3977@shopmail.com,2024-01-11,W,Bronze
3978,Customer3978,LN3978,customer3978@shopmail.com,2025-02-09,SE,Gold
3979,Customer3979,LN3979,customer3979@shopmail.com,2023-09-16,W,Silver
3980,Customer3980,LN3980,customer3980@shopmail.com,2022-06-23,SW,Silver
3981,Customer3981,LN3981,customer3981@shopmail.com,2023-06-03,P,Silver
3982,Customer3982,LN3982,customer3982@shopmail.com,2022-04-12,SW,Silver
3983,Customer3983,LN3983,customer3983@shopmail.com,2024-02-11,P,Silver
3984,Customer3984,LN3984,customer3984@shopmail.com,2024-02-15,P,Silver
3985,Customer3985,LN3985,customer3985@shopmail.com,2024-09-13,SE,Silver
3986,Customer3986,LN3986,customer3986@shopmail.com,2023-01-26,P,Silver
3987,Customer3987,LN3987,customer3987@shopmail.com,2022-12-23,W,Bronze
3988,Customer3988,LN3988,customer3988@shopmail.com,2022-03-23,NE,Gold
3989,Customer3989,LN3989,customer3989@shopmail.com,2023-04-23,NE,Bronze
3990,Customer3990,LN3990,customer3990@shopmail.com,2023-07-01,SE,Bronze
3991,Customer3991,LN3991,customer3991@shopmail.com,2024-05-17,NE,Gold
3992,Customer3992,LN3992,customer3992@shopmail.com,2024-05-16,MW,Bronze
3993,Customer3993,LN3993,customer3993@shopmail.com,2022-06-11,P,Bronze
3994,Customer3994,LN3994,customer3994@shopmail.com,2022-11-24,MW,Bronze
3995,Customer3995,LN3995,customer3995@shopmail.com,2023-08-12,NE,Bronze
3996,Customer3996,LN3996,customer3996@shopmail.com,2023-01-21,MW,Gold
3997,Customer3997,LN3997,customer3997@shopmail.com,2022-01-30,SE,Silver
3998,Customer3998,LN3998,customer3998@shopmail.com,2024-08-30,P,Bronze
3999,Customer3999,LN3999,customer3999@shopmail.com,2024-04-20,NE,Gold
4000,Customer4000,LN4000,customer4000@shopmail.com,2023-08-22,W,Silver
4001,Customer4001,LN4001,customer4001@shopmail.com,2023-01-01,MW,Gold
4002,Customer4002,LN4002,customer4002@shopmail.com,2024-08-27,NE,Bronze
4003,Customer4003,LN4003,customer4003@shopmail.com,2022-02-10,W,Bronze
4004,Customer4004,LN4004,customer4004@shopmail.com,2023-05-29,MW,Bronze
4005,Customer4005,LN4005,customer4005@shopmail.com,2024-07-10,W,Bronze
4006,Customer4006,LN4006,customer4006@shopmail.com,2024-12-31,SW,Silver
4007,Customer4007,LN4007,customer4007@shopmail.com,2022-10-17,W,Bronze
4008,Customer4008,LN4008,customer4008@shopmail.com,2024-01-19,MW,Silver
4009,Customer4009,LN4009,customer4009@shopmail.com,2022-08-07,NE,Silver
4010,Customer4010,LN4010,customer4010@shopmail.com,2022-05-14,NE,Bronze
4011,Customer4011,LN4011,customer4011@shopmail.com,2023-02-10,MW,Bronze
4012,Customer4012,LN4012,customer4012@shopmail.com,2024-10-14,MW,Silver
4013,Customer4013,LN4013,customer4013@shopmail.com,2024-03-03,W,Gold
4014,Customer4014,LN4014,customer4014@shopmail.com,2023-07-17,MW,Bronze
4015,Customer4015,LN4015,customer4015@shopmail.com,2022-11-22,P,Gold
4016,Customer4016,LN4016,customer4016@shopmail.com,2022-06-12,SE,Silver
4017,Customer4017,LN4017,customer4017@shopmail.com,2022-11-08,MW,Silver
4018,Customer4018,LN4018,customer4018@shopmail.com,2022-06-25,W,Bronze
4019,Customer4019,LN4019,customer4019@shopmail.com,2022-08-04,NE,Silver
4020,Customer4020,LN4020,customer4020@shopmail.com,2024-03-01,SE,Silver
4021,Customer4021,LN4021,customer4021@shopmail.com,2022-06-02,W,Bronze
4022,Customer4022,LN4022,customer4022@shopmail.com,2022-02-24,SW,Gold
4023,Customer4023,LN4023,customer4023@shopmail.com,2023-09-16,W,Gold
4024,Customer4024,LN4024,customer4024@shopmail.com,2022-11-26,SW,Bronze
4025,Customer4025,LN4025,customer4025@shopmail.com,2023-06-07,P,Silver
4026,Customer4026,LN4026,customer4026@shopmail.com,2022-06-10,P,Silver
4027,Customer4027,LN4027,customer4027@shopmail.com,2022-08-30,P,Silver
4028,Customer4028,LN4028,customer4028@shopmail.com,2023-05-23,NE,Silver
4029,Customer4029,LN4029,customer4029@shopmail.com,2024-03-04,SW,Bronze
4030,Customer4030,LN4030,customer4030@shopmail.com,2023-04-22,NE,Bronze
4031,Customer4031,LN4031,customer4031@shopmail.com,2023-09-15,SE,Bronze
4032,Customer4032,LN4032,customer4032@shopmail.com,2023-08-24,SE,Gold
4033,Customer4033,LN4033,customer4033@shopmail.com,2022-11-06,SW,Bronze
4034,Customer4034,LN4034,customer4034@shopmail.com,2022-11-18,MW,Gold
4035,Customer4035,LN4035,customer4035@shopmail.com,2023-05-05,P,Bronze
4036,Customer4036,LN4036,customer4036@shopmail.com,2022-02-06,SE,Bronze
4037,Customer4037,LN4037,customer4037@shopmail.com,2024-02-28,SW,Gold
4038,Customer4038,LN4038,customer4038@shopmail.com,2023-12-08,W,Silver
4039,Customer4039,LN4039,customer4039@shopmail.com,2022-12-19,P,Bronze
4040,Customer4040,LN4040,missing_4040@shopmail.com,2023-03-06,SE,Bronze
4041,Customer4041,LN4041,customer4041@shopmail.com,2023-01-14,W,Bronze
4042,Customer4042,LN4042,customer4042@shopmail.com,2024-01-20,NE,Bronze
4043,Customer4043,LN4043,customer4043@shopmail.com,2024-05-23,SW,Bronze
4044,Customer4044,LN4044,customer4044@shopmail.com,2022-05-05,MW,Silver
4045,Customer4045,LN4045,customer4045@shopmail.com,2023-04-21,P,Bronze
4046,Customer4046,LN4046,customer4046@shopmail.com,2022-01-16,W,Bronze
4047,Customer4047,LN4047,customer4047@shopmail.com,2023-06-05,P,Bronze
4048,Customer4048,LN4048,customer4048@shopmail.com,2022-10-13,P,Bronze
4049,Customer4049,LN4049,customer4049@shopmail.com,2023-01-22,MW,Gold
4050,Customer4050,LN4050,customer4050@shopmail.com,2023-06-10,W,Bronze
4051,Customer4051,LN4051,customer4051@shopmail.com,2023-01-08,NE,Bronze
4052,Customer4052,LN4052,customer4052@shopmail.com,2023-03-30,SW,Silver
4053,Customer4053,LN4053,customer4053@shopmail.com,2024-05-29,NE,Gold
4054,Customer4054,LN4054,customer4054@shopmail.com,2024-07-20,W,Silver
4055,Customer4055,LN4055,customer4055@shopmail.com,2022-01-07,P,Silver
4056,Customer4056,LN4056,customer4056@shopmail.com,2023-03-11,W,Gold
4057,Customer4057,LN4057,customer4057@shopmail.com,2024-08-31,P,Silver
4058,Customer4058,LN4058,missing_4058@shopmail.com,2023-09-03,SE,Gold
4059,Customer4059,LN4059,customer4059@shopmail.com,2022-08-25,P,Bronze
4060,Customer4060,LN4060,customer4060@shopmail.com,2023-11-14,SW,Silver
4061,Customer4061,LN4061,customer4061@shopmail.com,2022-06-16,W,Gold
4062,Customer4062,LN4062,customer4062@shopmail.com,2022-01-26,W,Gold
4063,Customer4063,LN4063,customer4063@shopmail.com,2023-12-29,SW,Bronze
4064,Customer4064,LN4064,customer4064@shopmail.com,2023-08-16,SE,Silver
4065,Customer4065,LN4065,customer4065@shopmail.com,2024-05-19,SW,Bronze
4066,Customer4066,LN4066,customer4066@shopmail.com,2023-02-01,SW,Silver
4067,Customer4067,LN4067,customer4067@shopmail.com,2024-09-09,P,Bronze
4068,Customer4068,LN4068,customer4068@shopmail.com,2023-04-30,MW,Silver
4069,Customer4069,LN4069,customer4069@shopmail.com,2024-04-28,SW,Silver
4070,Customer4070,LN4070,customer4070@shopmail.com,2022-04-26,SW,Bronze
4071,Customer4071,LN4071,customer4071@shopmail.com,2022-04-22,NE,Bronze
4072,Customer4072,LN4072,customer4072@shopmail.com,2024-06-19,NE,Bronze
4073,Customer4073,LN4073,customer4073@shopmail.com,2024-08-17,NE,Silver
4074,Customer4074,LN4074,customer4074@shopmail.com,2024-12-19,SW,Silver
4075,Customer4075,LN4075,customer4075@shopmail.com,2023-01-09,MW,Silver
4076,Customer4076,LN4076,customer4076@shopmail.com,2022-01-26,P,Bronze
4077,Customer4077,LN4077,customer4077@shopmail.com,2025-01-31,W,Silver
4078,Customer4078,LN4078,customer4078@shopmail.com,2023-11-23,NE,Silver
4079,Customer4079,LN4079,customer4079@shopmail.com,2022-10-12,NE,Bronze
4080,Customer4080,LN4080,customer4080@shopmail.com,2024-05-28,MW,Bronze
4081,Customer4081,LN4081,customer4081@shopmail.com,2024-11-05,P,Bronze
4082,Customer4082,LN4082,customer4082@shopmail.com,2022-11-24,NE,Bronze
4083,Customer4083,LN4083,customer4083@shopmail.com,2024-06-04,SE,Bronze
4084,Customer4084,LN4084,customer4084@shopmail.com,2024-06-24,NE,Bronze
4085,Customer4085,LN4085,customer4085@shopmail.com,2023-07-31,MW,Bronze
4086,Customer4086,LN4086,customer4086@shopmail.com,2023-12-29,P,Bronze
4087,Customer4087,LN4087,customer4087@shopmail.com,2022-11-06,W,Bronze
4088,Customer4088,LN4088,customer4088@shopmail.com,2024-12-04,MW,Silver
4089,Customer4089,LN4089,customer4089@shopmail.com,2025-02-04,NE,Silver
4090,Customer4090,LN4090,customer4090@shopmail.com,2025-02-02,MW,Bronze
4091,Customer4091,LN4091,customer4091@shopmail.com,2024-04-27,SW,Silver
4092,Customer4092,LN4092,customer4092@shopmail.com,2022-02-18,SE,Silver
4093,Customer4093,LN4093,customer4093@shopmail.com,2023-02-26,W,Bronze
4094,Customer4094,LN4094,customer4094@shopmail.com,2023-05-27,P,Bronze
4095,Customer4095,LN4095,customer4095@shopmail.com,2025-01-08,SE,Bronze
4096,Customer4096,LN4096,customer4096@shopmail.com,2023-09-22,SE,Silver
4097,Customer4097,LN4097,customer4097@shopmail.com,2023-09-09,NE,Bronze
4098,Customer4098,LN4098,customer4098@shopmail.com,2022-06-18,W,Bronze
4099,Customer4099,LN4099,customer4099@shopmail.com,2024-07-01,MW,Silver
4100,Customer4100,LN4100,customer4100@shopmail.com,2023-01-22,SE,Gold
4101,Customer4101,LN4101,customer4101@shopmail.com,2022-04-16,SE,Bronze
4102,Customer4102,LN4102,customer4102@shopmail.com,2025-02-09,NE,Silver
4103,Customer4103,LN4103,customer4103@shopmail.com,2022-08-07,MW,Bronze
4104,Customer4104,LN4104,customer4104@shopmail.com,2022-01-19,W,Silver
4105,Customer4105,LN4105,customer4105@shopmail.com,2022-03-31,SE,Silver
4106,Customer4106,LN4106,customer4106@shopmail.com,2023-06-05,NE,Silver
4107,Customer4107,LN4107,customer4107@shopmail.com,2022-04-29,MW,Bronze
4108,Customer4108,LN4108,customer4108@shopmail.com,2024-08-27,W,Bronze
4109,Customer4109,LN4109,customer4109@shopmail.com,2023-08-13,MW,Silver
4110,Customer4110,LN4110,customer4110@shopmail.com,2023-01-08,SE,Bronze
4111,Customer4111,LN4111,customer4111@shopmail.com,2022-01-04,NE,Gold
4112,Customer4112,LN4112,customer4112@shopmail.com,2023-07-06,W,Bronze
4113,Customer4113,LN4113,customer4113@shopmail.com,2022-06-23,P,Bronze
4114,Customer4114,LN4114,customer4114@shopmail.com,2025-01-29,W,Bronze
4115,Customer4115,LN4115,customer4115@shopmail.com,2022-12-01,SW,Bronze
4116,Customer4116,LN4116,customer4116@shopmail.com,2023-07-01,W,Silver
4117,Customer4117,LN4117,customer4117@shopmail.com,2022-01-22,MW,Bronze
4118,Customer4118,LN4118,customer4118@shopmail.com,2022-05-31,NE,Silver
4119,Customer4119,LN4119,customer4119@shopmail.com,2022-08-27,MW,Silver
4120,Customer4120,LN4120,customer4120@shopmail.com,2022-03-01,W,Gold
4121,Customer4121,LN4121,customer4121@shopmail.com,2024-04-14,SW,Silver
4122,Customer4122,LN4122,customer4122@shopmail.com,2024-12-23,P,Gold
4123,Customer4123,LN4123,customer4123@shopmail.com,2025-02-07,P,Gold
4124,Customer4124,LN4124,customer4124@shopmail.com,2022-11-02,SE,Bronze
4125,Customer4125,LN4125,customer4125@shopmail.com,2024-06-26,NE,Gold
4126,Customer4126,LN4126,customer4126@shopmail.com,2023-08-03,SE,Gold
4127,Customer4127,LN4127,customer4127@shopmail.com,2022-02-22,P,Bronze
4128,Customer4128,LN4128,customer4128@shopmail.com,2022-04-15,W,Silver
4129,Customer4129,LN4129,customer4129@shopmail.com,2023-09-22,NE,Bronze
4130,Customer4130,LN4130,customer4130@shopmail.com,2023-05-03,NE,Silver
4131,Customer4131,LN4131,customer4131@shopmail.com,2022-01-10,SW,Bronze
4132,Customer4132,LN4132,customer4132@shopmail.com,2024-12-05,SW,Silver
4133,Customer4133,LN4133,customer4133@shopmail.com,2024-04-19,P,Bronze
4134,Customer4134,LN4134,customer4134@shopmail.com,2023-08-01,W,Silver
4135,Customer4135,LN4135,customer4135@shopmail.com,2025-02-09,SE,Bronze
4136,Customer4136,LN4136,customer4136@shopmail.com,2025-01-21,NE,Silver
4137,Customer4137,LN4137,customer4137@shopmail.com,2025-01-25,SW,Bronze
4138,Customer4138,LN4138,customer4138@shopmail.com,2022-10-25,SW,Silver
4139,Customer4139,LN4139,customer4139@shopmail.com,2024-10-10,P,Bronze
4140,Customer4140,LN4140,customer4140@shopmail.com,2023-08-04,SW,Bronze
4141,Customer4141,LN4141,customer4141@shopmail.com,2024-04-14,SW,Bronze
4142,Customer4142,LN4142,customer4142@shopmail.com,2024-09-15,SE,Gold
4143,Customer4143,LN4143,customer4143@shopmail.com,2022-07-07,NE,Bronze
4144,Customer4144,LN4144,customer4144@shopmail.com,2023-05-31,P,Silver
4145,Customer4145,LN4145,customer4145@shopmail.com,2022-05-29,W,Bronze
4146,Customer4146,LN4146,customer4146@shopmail.com,2022-11-18,NE,Silver
4147,Customer4147,LN4147,customer4147@shopmail.com,2023-04-21,W,Bronze
4148,Customer4148,LN4148,customer4148@shopmail.com,2024-09-10,MW,Bronze
4149,Customer4149,LN4149,customer4149@shopmail.com,2024-09-19,MW,Bronze
4150,Customer4150,LN4150,customer4150@shopmail.com,2023-03-25,P,Bronze
4151,Customer4151,LN4151,customer4151@shopmail.com,2023-01-14,P,Bronze
4152,Customer4152,LN4152,customer4152@shopmail.com,2023-09-03,SE,Bronze
4153,Customer4153,LN4153,customer4153@shopmail.com,2024-11-14,SE,Silver
4154,Customer4154,LN4154,customer4154@shopmail.com,2025-01-28,W,Gold
4155,Customer4155,LN4155,customer4155@shopmail.com,2022-09-18,P,Bronze
4156,Customer4156,LN4156,customer4156@shopmail.com,2022-08-03,NE,Gold
4157,Customer4157,LN4157,customer4157@shopmail.com,2024-03-23,P,Bronze
4158,Customer4158,LN4158,customer4158@shopmail.com,2022-12-13,MW,Bronze
4159,Customer4159,LN4159,customer4159@shopmail.com,2022-08-18,SW,Bronze
4160,Customer4160,LN4160,customer4160@shopmail.com,2022-02-05,NE,Bronze
4161,Customer4161,LN4161,customer4161@shopmail.com,2023-04-09,W,Bronze
4162,Customer4162,LN4162,customer4162@shopmail.com,2023-03-27,W,Gold
4163,Customer4163,LN4163,customer4163@shopmail.com,2023-10-10,SW,Silver
4164,Customer4164,LN4164,customer4164@shopmail.com,2022-08-19,W,Silver
4165,Customer4165,LN4165,customer4165@shopmail.com,2024-04-01,P,Bronze
4166,Customer4166,LN4166,customer4166@shopmail.com,2024-02-22,P,Bronze
4167,Customer4167,LN4167,customer4167@shopmail.com,2023-06-16,W,Silver
4168,Customer4168,LN4168,customer4168@shopmail.com,2022-07-28,P,Bronze
4169,Customer4169,LN4169,customer4169@shopmail.com,2023-08-06,W,Bronze
4170,Customer4170,LN4170,customer4170@shopmail.com,2024-02-16,W,Bronze
4171,Customer4171,LN4171,customer4171@shopmail.com,2023-03-05,SW,Bronze
4172,Customer4172,LN4172,customer4172@shopmail.com,2022-10-30,W,Silver
4173,Customer4173,LN4173,customer4173@shopmail.com,2023-08-06,NE,Bronze
4174,Customer4174,LN4174,customer4174@shopmail.com,2023-02-13,SW,Bronze
4175,Customer4175,LN4175,customer4175@shopmail.com,2023-04-06,MW,Gold
4176,Customer4176,LN4176,customer4176@shopmail.com,2023-02-06,P,Gold
4177,Customer4177,LN4177,customer4177@shopmail.com,2022-12-15,NE,Bronze
4178,Customer4178,LN4178,customer4178@shopmail.com,2024-04-04,SW,Bronze
4179,Customer4179,LN4179,customer4179@shopmail.com,2023-06-14,SE,Silver
4180,Customer4180,LN4180,customer4180@shopmail.com,2023-06-21,P,Bronze
4181,Customer4181,LN4181,customer4181@shopmail.com,2024-01-22,P,Bronze
4182,Customer4182,LN4182,customer4182@shopmail.com,2023-02-20,SE,Bronze
4183,Customer4183,LN4183,customer4183@shopmail.com,2022-04-27,P,Bronze
4184,Customer4184,LN4184,customer4184@shopmail.com,2024-09-07,MW,Gold
4185,Customer4185,LN4185,customer4185@shopmail.com,2022-03-06,P,Silver
4186,Customer4186,LN4186,customer4186@shopmail.com,2023-10-20,W,Gold
4187,Customer4187,LN4187,customer4187@shopmail.com,2022-11-02,NE,Silver
4188,Customer4188,LN4188,customer4188@shopmail.com,2022-09-03,SE,Silver
4189,Customer4189,LN4189,customer4189@shopmail.com,2022-02-18,MW,Silver
4190,Customer4190,LN4190,customer4190@shopmail.com,2024-11-01,SE,Silver
4191,Customer4191,LN4191,customer4191@shopmail.com,2023-05-09,NE,Bronze
4192,Customer4192,LN4192,customer4192@shopmail.com,2023-01-30,P,Bronze
4193,Customer4193,LN4193,customer4193@shopmail.com,2024-05-02,P,Silver
4194,Customer4194,LN4194,missing_4194@shopmail.com,2022-02-14,MW,Bronze
4195,Customer4195,LN4195,customer4195@shopmail.com,2023-10-12,SE,Bronze
4196,Customer4196,LN4196,customer4196@shopmail.com,2023-07-23,SE,Bronze
4197,Customer4197,LN4197,customer4197@shopmail.com,2023-09-29,P,Silver
4198,Customer4198,LN4198,customer4198@shopmail.com,2022-05-23,SE,Bronze
4199,Customer4199,LN4199,customer4199@shopmail.com,2024-12-31,NE,Bronze
4200,Customer4200,LN4200,customer4200@shopmail.com,2022-10-02,MW,Bronze
4201,Customer4201,LN4201,customer4201@shopmail.com,2024-02-20,MW,Bronze
4202,Customer4202,LN4202,customer4202@shopmail.com,2024-05-09,SW,Gold
4203,Customer4203,LN4203,customer4203@shopmail.com,2023-01-31,MW,Bronze
4204,Customer4204,LN4204,customer4204@shopmail.com,2022-05-31,P,Bronze
4205,Customer4205,LN4205,customer4205@shopmail.com,2022-12-08,SW,Bronze
4206,Customer4206,LN4206,customer4206@shopmail.com,2024-07-16,P,Silver
4207,Customer4207,LN4207,customer4207@shopmail.com,2024-11-08,MW,Silver
4208,Customer4208,LN4208,customer4208@shopmail.com,2024-12-13,SW,Bronze
4209,Customer4209,LN4209,customer4209@shopmail.com,2022-09-18,MW,Bronze
4210,Customer4210,LN4210,customer4210@shopmail.com,2023-11-29,W,Silver
4211,Customer4211,LN4211,customer4211@shopmail.com,2022-06-23,W,Gold
4212,Customer4212,LN4212,customer4212@shopmail.com,2024-03-27,SE,Bronze
4213,Customer4213,LN4213,customer4213@shopmail.com,2023-04-24,P,Bronze
4214,Customer4214,LN4214,customer4214@shopmail.com,2024-03-31,P,Bronze
4215,Customer4215,LN4215,customer4215@shopmail.com,2024-02-27,P,Bronze
4216,Customer4216,LN4216,customer4216@shopmail.com,2025-02-15,SE,Silver
4217,Customer4217,LN4217,customer4217@shopmail.com,2023-07-16,W,Gold
4218,Customer4218,LN4218,customer4218@shopmail.com,2023-01-28,NE,Gold
4219,Customer4219,LN4219,customer4219@shopmail.com,2023-08-29,NE,Silver
4220,Customer4220,LN4220,customer4220@shopmail.com,2022-07-07,P,Bronze
4221,Customer4221,LN4221,customer4221@shopmail.com,2022-05-09,NE,Gold
4222,Customer4222,LN4222,customer4222@shopmail.com,2023-08-21,P,Bronze
4223,Customer4223,LN4223,customer4223@shopmail.com,2024-08-07,MW,Bronze
4224,Customer4224,LN4224,customer4224@shopmail.com,2023-09-06,SE,Silver
4225,Customer4225,LN4225,customer4225@shopmail.com,2024-06-18,NE,Bronze
4226,Customer4226,LN4226,customer4226@shopmail.com,2022-07-24,W,Silver
4227,Customer4227,LN4227,customer4227@shopmail.com,2023-06-01,W,Gold
4228,Customer4228,LN4228,customer4228@shopmail.com,2023-12-07,MW,Silver
4229,Customer4229,LN4229,customer4229@shopmail.com,2023-02-04,W,Silver
4230,Customer4230,LN4230,customer4230@shopmail.com,2022-01-17,SE,Bronze
4231,Customer4231,LN4231,customer4231@shopmail.com,2022-03-26,SW,Bronze
4232,Customer4232,LN4232,customer4232@shopmail.com,2024-12-02,SE,Silver
4233,Customer4233,LN4233,customer4233@shopmail.com,2023-11-27,SW,Silver
4234,Customer4234,LN4234,customer4234@shopmail.com,2022-11-01,NE,Gold
4235,Customer4235,LN4235,customer4235@shopmail.com,2022-10-25,MW,Bronze
4236,Customer4236,LN4236,customer4236@shopmail.com,2022-02-15,SW,Bronze
4237,Customer4237,LN4237,customer4237@shopmail.com,2024-12-22,SW,Bronze
4238,Customer4238,LN4238,customer4238@shopmail.com,2022-05-05,MW,Silver
4239,Customer4239,LN4239,customer4239@shopmail.com,2024-05-23,SW,Silver
4240,Customer4240,LN4240,customer4240@shopmail.com,2022-10-04,SW,Gold
4241,Customer4241,LN4241,customer4241@shopmail.com,2023-01-21,SE,Bronze
4242,Customer4242,LN4242,customer4242@shopmail.com,2022-11-11,SE,Bronze
4243,Customer4243,LN4243,customer4243@shopmail.com,2024-08-06,SW,Bronze
4244,Customer4244,LN4244,customer4244@shopmail.com,2022-02-07,P,Bronze
4245,Customer4245,LN4245,customer4245@shopmail.com,2023-02-10,W,Bronze
4246,Customer4246,LN4246,customer4246@shopmail.com,2022-11-18,SW,Silver
4247,Customer4247,LN4247,customer4247@shopmail.com,2022-11-10,P,Bronze
4248,Customer4248,LN4248,customer4248@shopmail.com,2022-08-10,P,Bronze
4249,Customer4249,LN4249,customer4249@shopmail.com,2024-11-15,SW,Silver
4250,Customer4250,LN4250,customer4250@shopmail.com,2023-03-12,NE,Silver
4251,Customer4251,LN4251,customer4251@shopmail.com,2023-04-26,SW,Bronze
4252,Customer4252,LN4252,customer4252@shopmail.com,2023-03-19,SW,Bronze
4253,Customer4253,LN4253,customer4253@shopmail.com,2025-02-01,SE,Silver
4254,Customer4254,LN4254,customer4254@shopmail.com,2023-01-25,P,Silver
4255,Customer4255,LN4255,customer4255@shopmail.com,2023-01-28,P,Silver
4256,Customer4256,LN4256,customer4256@shopmail.com,2023-01-13,SE,Bronze
4257,Customer4257,LN4257,customer4257@shopmail.com,2023-01-12,MW,Silver
4258,Customer4258,LN4258,customer4258@shopmail.com,2022-04-14,SE,Gold
4259,Customer4259,LN4259,customer4259@shopmail.com,2023-11-26,SE,Bronze
4260,Customer4260,LN4260,customer4260@shopmail.com,2022-01-29,SE,Bronze
4261,Customer4261,LN4261,customer4261@shopmail.com,2022-09-17,MW,Gold
4262,Customer4262,LN4262,customer4262@shopmail.com,2022-08-21,SE,Bronze
4263,Customer4263,LN4263,customer4263@shopmail.com,2022-12-02,NE,Silver
4264,Customer4264,LN4264,customer4264@shopmail.com,2024-05-20,MW,Gold
4265,Customer4265,LN4265,customer4265@shopmail.com,2023-11-21,SW,Bronze
