customer_key,customer_id,first_name,last_name,email,signup_date,loyalty_tier,region_key
4284,4284,Customer4284,LN4284,customer4284@shopmail.com,2023-05-15,Bronze,2
4285,4285,Customer4285,LN4285,customer4285@shopmail.com,2022-05-21,Bronze,2
4286,4286,Customer4286,LN4286,customer4286@shopmail.com,2024-05-31,Bronze,1
4287,4287,Customer4287,LN4287,customer4287@shopmail.com,2024-04-01,Gold,1
4288,4288,Customer4288,LN4288,customer4288@shopmail.com,2024-07-16,Silver,2
4289,4289,Customer4289,LN4289,customer4289@shopmail.com,2024-05-28,Bronze,1
4290,4290,Customer4290,LN4290,customer4290@shopmail.com,2022-12-21,Bronze,4
4291,4291,Customer4291,LN4291,customer4291@shopmail.com,2022-03-20,Bronze,5
4292,4292,Customer4292,LN4292,customer4292@shopmail.com,2024-12-04,Gold,3
4293,4293,Customer4293,LN4293,customer4293@shopmail.com,2023-07-21,Silver,7
4294,4294,Customer4294,LN4294,customer4294@shopmail.com,2022-04-19,Bronze,3
4295,4295,Customer4295,LN4295,customer4295@shopmail.com,2024-12-02,Bronze,4
4296,4296,Customer4296,LN4296,customer4296@shopmail.com,2025-02-17,Bronze,4
4297,4297,Customer4297,LN4297,customer4297@shopmail.com,2023-05-28,Bronze,7
4298,4298,Customer4298,LN4298,customer4298@shopmail.com,2024-06-04,Gold,4
4299,4299,Customer4299,LN4299,customer4299@shopmail.com,2022-02-11,Silver,3
4300,4300,Customer4300,LN4300,customer4300@shopmail.com,2022-04-18,Bronze,1
4301,4301,Customer4301,LN4301,customer4301@shopmail.com,2022-11-15,Silver,4
4302,4302,Customer4302,LN4302,customer4302@shopmail.com,2024-01-25,Bronze,3
4303,4303,Customer4303,LN4303,customer4303@shopmail.com,2022-06-03,Bronze,5
4304,4304,Customer4304,LN4304,customer4304@shopmail.com,2022-02-09,Silver,7
4305,4305,Customer4305,LN4305,customer4305@shopmail.com,2024-02-09,Bronze,1
4306,4306,Customer4306,LN4306,customer4306@shopmail.com,2024-06-04,Bronze,2
4307,4307,Customer4307,LN4307,customer4307@shopmail.com,2024-04-30,Silver,7
4308,4308,Customer4308,LN4308,customer4308@shopmail.com,2024-07-08,Gold,2
4309,4309,Customer4309,LN4309,customer4309@shopmail.com,2024-07-12,Bronze,5
4310,4310,Customer4310,LN4310,customer4310@shopmail.com,2023-11-24,Silver,1
4311,4311,Customer4311,LN4311,customer4311@shopmail.com,2023-08-21,Bronze,7
4312,4312,Customer4312,LN4312,customer4312@shopmail.com,2024-09-12,Silver,3
4313,4313,Customer4313,LN4313,customer4313@shopmail.com,2023-02-05,Bronze,1
4314,4314,Customer4314,LN4314,customer4314@shopmail.com,2022-04-23,Silver,3
4315,4315,Customer4315,LN4315,customer4315@shopmail.com,2024-05-14,Bronze,2
4316,4316,Customer4316,LN4316,customer4316@shopmail.com,2022-11-14,Gold,2
4317,4317,Customer4317,LN4317,customer4317@shopmail.com,2025-01-30,Gold,3
4318,4318,Customer4318,LN4318,customer4318@shopmail.com,2023-04-22,Bronze,5
4319,4319,Customer4319,LN4319,customer4319@shopmail.com,2024-09-06,Silver,1
4320,4320,Customer4320,LN4320,customer4320@shopmail.com,2022-02-18,Bronze,2
4321,4321,Customer4321,LN4321,customer4321@shopmail.com,2024-01-29,Silver,4
4322,4322,Customer4322,LN4322,customer4322@shopmail.com,2023-05-31,Bronze,7
4323,4323,Customer4323,LN4323,customer4323@shopmail.com,2023-06-16,Bronze,7
4324,4324,Customer4324,LN4324,customer4324@shopmail.com,2022-11-01,Silver,3
4325,4325,Customer4325,LN4325,customer4325@shopmail.com,2025-01-21,Bronze,1
4326,4326,Customer4326,LN4326,customer4326@shopmail.com,2023-03-28,Silver,1
4327,4327,Customer4327,LN4327,customer4327@shopmail.com,2024-09-05,Silver,2
4328,4328,Customer4328,LN4328,customer4328@shopmail.com,2023-05-04,Bronze,2
4329,4329,Customer4329,LN4329,customer4329@shopmail.com,2022-02-25,Bronze,1
4330,4330,Customer4330,LN4330,customer4330@shopmail.com,2024-10-08,Silver,5
4331,4331,Customer4331,LN4331,customer4331@shopmail.com,2022-08-01,Silver,2
4332,4332,Customer4332,LN4332,customer4332@shopmail.com,2022-11-07,Bronze,1
4333,4333,Customer4333,LN4333,customer4333@shopmail.com,2024-09-17,Bronze,5
4334,4334,Customer4334,LN4334,customer4334@shopmail.com,2024-10-24,Silver,7
4335,4335,Customer4335,LN4335,customer4335@shopmail.com,2024-11-20,Silver,3
4336,4336,Customer4336,LN4336,customer4336@shopmail.com,2023-05-05,Silver,1
4337,4337,Customer4337,LN4337,customer4337@shopmail.com,2024-05-20,Bronze,1
4338,4338,Customer4338,LN4338,customer4338@shopmail.com,2023-01-12,Silver,3
4339,4339,Customer4339,LN4339,customer4339@shopmail.com,2024-05-01,Silver,7
4340,4340,Customer4340,LN4340,customer4340@shopmail.com,2023-08-01,Bronze,4
4341,4341,Customer4341,LN4341,customer4341@shopmail.com,2022-03-01,Bronze,7
4342,4342,Customer4342,LN4342,customer4342@shopmail.com,2023-04-26,Bronze,2
4343,4343,Customer4343,LN4343,customer4343@shopmail.com,2023-06-22,Silver,1
4344,4344,Customer4344,LN4344,customer4344@shopmail.com,2022-10-23,Bronze,4
4345,4345,Customer4345,LN4345,customer4345@shopmail.com,2023-03-07,Silver,3
4346,4346,Customer4346,LN4346,customer4346@shopmail.com,2023-08-02,Silver,2
4347,4347,Customer4347,LN4347,customer4347@shopmail.com,2022-02-27,Bronze,3
4348,4348,Customer4348,LN4348,customer4348@shopmail.com,2022-06-24,Silver,4
4349,4349,Customer4349,LN4349,customer4349@shopmail.com,2024-05-31,Silver,2
4350,4350,Customer4350,LN4350,customer4350@shopmail.com,2023-02-09,Bronze,5
4351,4351,Customer4351,LN4351,customer4351@shopmail.com,2023-12-01,Silver,7
4352,4352,Customer4352,LN4352,customer4352@shopmail.com,2023-10-13,Silver,2
4353,4353,Customer4353,LN4353,customer4353@shopmail.com,2023-09-26,Bronze,2
4354,4354,Customer4354,LN4354,customer4354@shopmail.com,2023-04-21,Silver,2
4355,4355,Customer4355,LN4355,customer4355@shopmail.com,2023-07-10,Silver,1
4356,4356,Customer4356,LN4356,customer4356@shopmail.com,2024-08-05,Bronze,2
4357,4357,Customer4357,LN4357,customer4357@shopmail.com,2025-01-14,Gold,7
4358,4358,Customer4358,LN4358,customer4358@shopmail.com,2022-10-23,Silver,2
4359,4359,Customer4359,LN4359,customer4359@shopmail.com,2024-02-09,Silver,7
4360,4360,Customer4360,LN4360,customer4360@shopmail.com,2025-01-20,Bronze,3
4361,4361,Customer4361,LN4361,customer4361@shopmail.com,2022-01-09,Bronze,7
4362,4362,Customer4362,LN4362,customer4362@shopmail.com,2024-06-21,Bronze,3
4363,4363,Customer4363,LN4363,customer4363@shopmail.com,2023-07-26,Silver,3
4364,4364,Customer4364,LN4364,customer4364@shopmail.com,2025-01-17,Silver,2
4365,4365,Customer4365,LN4365,customer4365@shopmail.com,2023-10-28,Silver,1
4366,4366,Customer4366,LN4366,customer4366@shopmail.com,2024-08-21,Bronze,7
4367,4367,Customer4367,LN4367,customer4367@shopmail.com,2022-07-10,Silver,1
4368,4368,Customer4368,LN4368,customer4368@shopmail.com,2022-06-13,Silver,7
4369,4369,Customer4369,LN4369,customer4369@shopmail.com,2024-12-01,Silver,7
4370,4370,Customer4370,LN4370,customer4370@shopmail.com,2023-08-29,Silver,3
4371,4371,Customer4371,LN4371,customer4371@shopmail.com,2023-10-05,Gold,4
4372,4372,Customer4372,LN4372,customer4372@shopmail.com,2022-07-15,Bronze,1
4373,4373,Customer4373,LN4373,customer4373@shopmail.com,2022-09-18,Silver,2
4374,4374,Customer4374,LN4374,customer4374@shopmail.com,2024-07-29,Gold,4
4375,4375,Customer4375,LN4375,customer4375@shopmail.com,2022-12-15,Silver,4
4376,4376,Customer4376,LN4376,customer4376@shopmail.com,2023-11-03,Bronze,1
4377,4377,Customer4377,LN4377,customer4377@shopmail.com,2022-12-31,Gold,1
4378,4378,Customer4378,LN4378,customer4378@shopmail.com,2022-10-30,Bronze,3
4379,4379,Customer4379,LN4379,customer4379@shopmail.com,2022-07-10,Bronze,7
4380,4380,Customer4380,LN4380,customer4380@shopmail.com,2024-12-05,Bronze,7
4381,4381,Customer4381,LN4381,customer4381@shopmail.com,2024-12-17,Bronze,2
4382,4382,Customer4382,LN4382,customer4382@shopmail.com,2022-05-13,Bronze,1
4383,4383,Customer4383,LN4383,customer4383@shopmail.com,2023-02-11,Bronze,7
4384,4384,Customer4384,LN4384,customer4384@shopmail.com,2023-10-11,Gold,4
4385,4385,Customer4385,LN4385,customer4385@shopmail.com,2023-03-17,Bronze,1
4386,4386,Customer4386,LN4386,customer4386@shopmail.com,2024-04-09,Silver,7
4387,4387,Customer4387,LN4387,customer4387@shopmail.com,2022-10-27,Gold,7
4388,4388,Customer4388,LN4388,customer4388@shopmail.com,2022-03-09,Silver,3
4389,4389,Customer4389,LN4389,customer4389@shopmail.com,2023-01-23,Bronze,1
4390,4390,Customer4390,LN4390,customer4390@shopmail.com,2023-11-19,Bronze,1
4391,4391,Customer4391,LN4391,customer4391@shopmail.com,2022-07-27,Silver,1
4392,4392,Customer4392,LN4392,customer4392@shopmail.com,2024-07-27,Silver,7
4393,4393,Customer4393,LN4393,customer4393@shopmail.com,2022-01-15,Silver,1
4394,4394,Customer4394,LN4394,customer4394@shopmail.com,2022-03-19,Bronze,1
4395,4395,Customer4395,LN4395,customer4395@shopmail.com,2023-08-09,Silver,4
4396,4396,Customer4396,LN4396,customer4396@shopmail.com,2023-08-13,Silver,1
4397,4397,Customer4397,LN4397,customer4397@shopmail.com,2022-12-06,Silver,4
4398,4398,Customer4398,LN4398,customer4398@shopmail.com,2022-10-25,Gold,5
4399,4399,Customer4399,LN4399,customer4399@shopmail.com,2022-03-22,Silver,3
4400,4400,Customer4400,LN4400,customer4400@shopmail.com,2024-02-02,Silver,7
4401,4401,Customer4401,LN4401,customer4401@shopmail.com,2023-03-12,Silver,1
4402,4402,Customer4402,LN4402,customer4402@shopmail.com,2022-05-17,Silver,3
4403,4403,Customer4403,LN4403,customer4403@shopmail.com,2023-04-05,Silver,3
4404,4404,Customer4404,LN4404,customer4404@shopmail.com,2024-12-13,Bronze,1
4405,4405,Customer4405,LN4405,customer4405@shopmail.com,2022-10-28,Silver,7
4406,4406,Customer4406,LN4406,customer4406@shopmail.com,2024-10-25,Silver,1
4407,4407,Customer4407,LN4407,customer4407@shopmail.com,2022-10-25,Bronze,3
4408,4408,Customer4408,LN4408,customer4408@shopmail.com,2022-08-02,Bronze,1
4409,4409,Customer4409,LN4409,customer4409@shopmail.com,2022-10-27,Silver,4
4410,4410,Customer4410,LN4410,customer4410@shopmail.com,2023-01-07,Silver,2
4411,4411,Customer4411,LN4411,customer4411@shopmail.com,2022-05-19,Bronze,3
4412,4412,Customer4412,LN4412,customer4412@shopmail.com,2023-11-07,Bronze,4
4413,4413,Customer4413,LN4413,customer4413@shopmail.com,2023-01-19,Bronze,7
4414,4414,Customer4414,LN4414,customer4414@shopmail.com,2024-04-05,Gold,2
4415,4415,Customer4415,LN4415,customer4415@shopmail.com,2023-07-19,Gold,5
4416,4416,Customer4416,LN4416,customer4416@shopmail.com,2023-05-25,Silver,1
4417,4417,Customer4417,LN4417,customer4417@shopmail.com,2023-06-26,Bronze,1
4418,4418,Customer4418,LN4418,customer4418@shopmail.com,2022-06-29,Silver,4
4419,4419,Customer4419,LN4419,customer4419@shopmail.com,2024-03-30,Silver,2
4420,4420,Customer4420,LN4420,customer4420@shopmail.com,2022-04-30,Gold,1
4421,4421,Customer4421,LN4421,customer4421@shopmail.com,2024-04-09,Bronze,1
4422,4422,Customer4422,LN4422,customer4422@shopmail.com,2025-02-23,Bronze,7
4423,4423,Customer4423,LN4423,customer4423@shopmail.com,2024-05-28,Silver,1
4424,4424,Customer4424,LN4424,customer4424@shopmail.com,2023-06-08,Bronze,4
4425,4425,Customer4425,LN4425,customer4425@shopmail.com,2022-12-28,Silver,4
4426,4426,Customer4426,LN4426,customer4426@shopmail.com,2024-09-30,Silver,5
4427,4427,Customer4427,LN4427,customer4427@shopmail.com,2022-10-23,Bronze,1
4428,4428,Customer4428,LN4428,customer4428@shopmail.com,2023-07-09,Bronze,3
4429,4429,Customer4429,LN4429,customer4429@shopmail.com,2024-06-05,Silver,1
4430,4430,Customer4430,LN4430,customer4430@shopmail.com,2024-11-26,Silver,5
4431,4431,Customer4431,LN4431,customer4431@shopmail.com,2024-11-25,Bronze,2
4432,4432,Customer4432,LN4432,customer4432@shopmail.com,2022-04-11,Bronze,4
4433,4433,Customer4433,LN4433,customer4433@shopmail.com,2024-10-30,Silver,3
4434,4434,Customer4434,LN4434,customer4434@shopmail.com,2022-05-12,Bronze,1
4435,4435,Customer4435,LN4435,customer4435@shopmail.com,2023-11-04,Silver,1
4436,4436,Customer4436,LN4436,customer4436@shopmail.com,2024-12-05,Silver,5
4437,4437,Customer4437,LN4437,customer4437@shopmail.com,2024-01-24,Bronze,2
4438,4438,Customer4438,LN4438,customer4438@shopmail.com,2024-12-25,Silver,5
4439,4439,Customer4439,LN4439,customer4439@shopmail.com,2023-01-31,Silver,1
4440,4440,Customer4440,LN4440,customer4440@shopmail.com,2022-12-28,Bronze,2
4441,4441,Customer4441,LN4441,customer4441@shopmail.com,2023-01-11,Silver,1
4442,4442,Customer4442,LN4442,customer4442@shopmail.com,2023-02-13,Gold,1
4443,4443,Customer4443,LN4443,customer4443@shopmail.com,2024-02-25,Silver,4
4444,4444,Customer4444,LN4444,customer4444@shopmail.com,2023-06-05,Bronze,5
4445,4445,Customer4445,LN4445,customer4445@shopmail.com,2024-04-28,Silver,7
4446,4446,Customer4446,LN4446,customer4446@shopmail.com,2023-04-24,Bronze,4
4447,4447,Customer4447,LN4447,customer4447@shopmail.com,2022-12-20,Silver,3
4448,4448,Customer4448,LN4448,customer4448@shopmail.com,2022-08-07,Silver,5
4449,4449,Customer4449,LN4449,customer4449@shopmail.com,2023-09-26,Bronze,7
4450,4450,Customer4450,LN4450,customer4450@shopmail.com,2024-10-30,Bronze,2
4451,4451,Customer4451,LN4451,customer4451@shopmail.com,2024-09-14,Gold,7
4452,4452,Customer4452,LN4452,customer4452@shopmail.com,2022-10-19,Bronze,1
4453,4453,Customer4453,LN4453,customer4453@shopmail.com,2023-07-04,Silver,7
4454,4454,Customer4454,LN4454,customer4454@shopmail.com,2024-03-22,Silver,7
4455,4455,Customer4455,LN4455,customer4455@shopmail.com,2023-12-06,Silver,4
4456,4456,Customer4456,LN4456,customer4456@shopmail.com,2022-03-19,Bronze,4
4457,4457,Customer4457,LN4457,customer4457@shopmail.com,2023-11-11,Bronze,2
4458,4458,Customer4458,LN4458,customer4458@shopmail.com,2022-02-14,Bronze,5
4459,4459,Customer4459,LN4459,customer4459@shopmail.com,2022-05-14,Silver,7
4460,4460,Customer4460,LN4460,customer4460@shopmail.com,2024-01-22,Gold,1
4461,4461,Customer4461,LN4461,customer4461@shopmail.com,2022-04-28,Gold,2
4462,4462,Customer4462,LN4462,customer4462@shopmail.com,2023-01-25,Bronze,4
4463,4463,Customer4463,LN4463,customer4463@shopmail.com,2023-11-08,Bronze,1
4464,4464,Customer4464,LN4464,customer4464@shopmail.com,2024-01-24,Bronze,3
4465,4465,Customer4465,LN4465,customer4465@shopmail.com,2023-05-28,Gold,2
4466,4466,Customer4466,LN4466,customer4466@shopmail.com,2022-04-19,Bronze,1
4467,4467,Customer4467,LN4467,customer4467@shopmail.com,2024-07-07,Bronze,5
4468,4468,Customer4468,LN4468,customer4468@shopmail.com,2024-12-28,Silver,4
4469,4469,Customer4469,LN4469,customer4469@shopmail.com,2024-10-19,Silver,3
4470,4470,Customer4470,LN4470,customer4470@shopmail.com,2024-05-10,Bronze,3
4471,4471,Customer4471,LN4471,customer4471@shopmail.com,2023-04-08,Silver,1
4472,4472,Customer4472,LN4472,customer4472@shopmail.com,2024-10-04,Bronze,7
4473,4473,Customer4473,LN4473,customer4473@shopmail.com,2023-07-16,Bronze,7
4474,4474,Customer4474,LN4474,customer4474@shopmail.com,2022-06-06,Bronze,7
4475,4475,Customer4475,LN4475,customer4475@shopmail.com,2024-09-05,Bronze,4
4476,4476,Customer4476,LN4476,customer4476@shopmail.com,2023-01-04,Gold,2
4477,4477,Customer4477,LN4477,customer4477@shopmail.com,2024-12-15,Silver,1
4478,4478,Customer4478,LN4478,customer4478@shopmail.com,2023-02-28,Silver,2
4479,4479,Customer4479,LN4479,customer4479@shopmail.com,2024-09-26,Bronze,4
4480,4480,Customer4480,LN4480,customer4480@shopmail.com,2023-09-10,Silver,5
4481,4481,Customer4481,LN4481,customer4481@shopmail.com,2023-06-22,Gold,5
4482,4482,Customer4482,LN4482,customer4482@shopmail.com,2022-12-08,Bronze,4
4483,4483,Customer4483,LN4483,customer4483@shopmail.com,2024-08-19,Gold,2
4484,4484,Customer4484,LN4484,customer4484@shopmail.com,2022-03-11,Silver,4
4485,4485,Customer4485,LN4485,customer4485@shopmail.com,2023-06-24,Silver,1
4486,4486,Customer4486,LN4486,customer4486@shopmail.com,2023-03-01,Bronze,7
4487,4487,Customer4487,LN4487,customer4487@shopmail.com,2023-09-17,Silver,1
4488,4488,Customer4488,LN4488,customer4488@shopmail.com,2022-10-20,Silver,4
4489,4489,Customer4489,LN4489,customer4489@shopmail.com,2024-02-04,Gold,5
4490,4490,Customer4490,LN4490,customer4490@shopmail.com,2023-03-20,Gold,2
4491,4491,Customer4491,LN4491,customer4491@shopmail.com,2022-08-05,Bronze,4
4492,4492,Customer4492,LN4492,customer4492@shopmail.com,2022-08-15,Gold,2
4493,4493,Customer4493,LN4493,customer4493@shopmail.com,2024-03-11,Gold,5
4494,4494,Customer4494,LN4494,customer4494@shopmail.com,2022-10-29,Silver,1
4495,4495,Customer4495,LN4495,customer4495@shopmail.com,2022-12-20,Bronze,5
4496,4496,Customer4496,LN4496,customer4496@shopmail.com,2023-12-22,Bronze,5
4497,4497,Customer4497,LN4497,customer4497@shopmail.com,2023-01-15,Bronze,1
4498,4498,Customer4498,LN4498,customer4498@shopmail.com,2023-03-23,Bronze,3
4499,4499,Customer4499,LN4499,customer4499@shopmail.com,2022-10-09,Gold,3
4500,4500,Customer4500,LN4500,customer4500@shopmail.com,2023-02-02,Bronze,2
4501,4501,Customer4501,LN4501,customer4501@shopmail.com,2024-03-07,Silver,3
4502,4502,Customer4502,LN4502,customer4502@shopmail.com,2023-09-06,Silver,4
4503,4503,Customer4503,LN4503,customer4503@shopmail.com,2025-02-21,Silver,4
4504,4504,Customer4504,LN4504,customer4504@shopmail.com,2024-06-06,Bronze,5
4505,4505,Customer4505,LN4505,customer4505@shopmail.com,2022-01-20,Silver,2
4506,4506,Customer4506,LN4506,customer4506@shopmail.com,2023-03-12,Silver,1
4507,4507,Customer4507,LN4507,customer4507@shopmail.com,2022-11-30,Silver,4
4508,4508,Customer4508,LN4508,customer4508@shopmail.com,2023-11-07,Bronze,1
4509,4509,Customer4509,LN4509,customer4509@shopmail.com,2022-11-02,Silver,7
4510,4510,Customer4510,LN4510,customer4510@shopmail.com,2025-01-16,Bronze,3
4511,4511,Customer4511,LN4511,customer4511@shopmail.com,2022-12-11,Silver,4
4512,4512,Customer4512,LN4512,customer4512@shopmail.com,2023-08-24,Bronze,5
4513,4513,Customer4513,LN4513,customer4513@shopmail.com,2022-05-22,Bronze,1
4514,4514,Customer4514,LN4514,customer4514@shopmail.com,2024-11-12,Silver,1
4515,4515,Customer4515,LN4515,customer4515@shopmail.com,2024-11-14,Bronze,5
4516,4516,Customer4516,LN4516,customer4516@shopmail.com,2024-07-01,Gold,3
4517,4517,Customer4517,LN4517,customer4517@shopmail.com,2023-02-09,Gold,1
4518,4518,Customer4518,LN4518,customer4518@shopmail.com,2022-03-09,Bronze,2
4519,4519,Customer4519,LN4519,customer4519@shopmail.com,2024-03-28,Bronze,3
4520,4520,Customer4520,LN4520,customer4520@shopmail.com,2023-05-09,Bronze,3
4521,4521,Customer4521,LN4521,customer4521@shopmail.com,2025-02-12,Gold,4
4522,4522,Customer4522,LN4522,customer4522@shopmail.com,2024-03-14,Silver,5
4523,4523,Customer4523,LN4523,customer4523@shopmail.com,2023-09-12,Bronze,6
4524,4524,Customer4524,LN4524,customer4524@shopmail.com,2025-02-08,Silver,5
4525,4525,Customer4525,LN4525,customer4525@shopmail.com,2024-07-09,Bronze,1
4526,4526,Customer4526,LN4526,customer4526@shopmail.com,2023-06-12,Silver,3
4527,4527,Customer4527,LN4527,customer4527@shopmail.com,2022-01-22,Silver,7
4528,4528,Customer4528,LN4528,customer4528@shopmail.com,2022-04-17,Bronze,5
4529,4529,Customer4529,LN4529,customer4529@shopmail.com,2023-05-26,Silver,2
4530,4530,Customer4530,LN4530,customer4530@shopmail.com,2023-10-09,Bronze,1
4531,4531,Customer4531,LN4531,customer4531@shopmail.com,2022-02-04,Silver,7
4532,4532,Customer4532,LN4532,customer4532@shopmail.com,2022-05-26,Silver,4
4533,4533,Customer4533,LN4533,customer4533@shopmail.com,2024-03-20,Gold,5
4534,4534,Customer4534,LN4534,customer4534@shopmail.com,2024-05-14,Bronze,5
4535,4535,Customer4535,LN4535,customer4535@shopmail.com,2022-02-04,Gold,2
4536,4536,Customer4536,LN4536,customer4536@shopmail.com,2023-08-07,Bronze,5
4537,4537,Customer4537,LN4537,customer4537@shopmail.com,2022-04-04,Gold,7
4538,4538,Customer4538,LN4538,customer4538@shopmail.com,2024-04-11,Bronze,4
4539,4539,Customer4539,LN4539,customer4539@shopmail.com,2024-08-17,Silver,5
4540,4540,Customer4540,LN4540,customer4540@shopmail.com,2024-09-26,Bronze,7
4541,4541,Customer4541,LN4541,customer4541@shopmail.com,2023-11-19,Gold,2
4542,4542,Customer4542,LN4542,customer4542@shopmail.com,2023-12-25,Gold,5
4543,4543,Customer4543,LN4543,customer4543@shopmail.com,2024-12-01,Bronze,4
4544,4544,Customer4544,LN4544,customer4544@shopmail.com,2023-12-06,Silver,1
4545,4545,Customer4545,LN4545,customer4545@shopmail.com,2023-05-29,Silver,5
4546,4546,Customer4546,LN4546,customer4546@shopmail.com,2024-05-17,Bronze,2
4547,4547,Customer4547,LN4547,customer4547@shopmail.com,2023-11-11,Silver,2
4548,4548,Customer4548,LN4548,customer4548@shopmail.com,2024-08-26,Silver,1
4549,4549,Customer4549,LN4549,customer4549@shopmail.com,2023-08-27,Silver,3
4550,4550,Customer4550,LN4550,customer4550@shopmail.com,2024-09-26,Bronze,2
4551,4551,Customer4551,LN4551,customer4551@shopmail.com,2022-02-21,Gold,7
4552,4552,Customer4552,LN4552,customer4552@shopmail.com,2022-02-11,Bronze,2
4553,4553,Customer4553,LN4553,customer4553@shopmail.com,2022-04-24,Silver,1
4554,4554,Customer4554,LN4554,customer4554@shopmail.com,2023-10-02,Bronze,1
4555,4555,Customer4555,LN4555,customer4555@shopmail.com,2024-03-26,Bronze,1
4556,4556,Customer4556,LN4556,customer4556@shopmail.com,2022-09-06,Bronze,2
4557,4557,Customer4557,LN4557,customer4557@shopmail.com,2022-06-29,Bronze,7
4558,4558,Customer4558,LN4558,customer4558@shopmail.com,2024-09-16,Silver,4
4559,4559,Customer4559,LN4559,customer4559@shopmail.com,2024-05-13,Silver,7
4560,4560,Customer4560,LN4560,customer4560@shopmail.com,2024-01-16,Silver,5
4561,4561,Customer4561,LN4561,customer4561@shopmail.com,2023-07-16,Silver,5
4562,4562,Customer4562,LN4562,customer4562@shopmail.com,2023-04-29,Bronze,4
4563,4563,Customer4563,LN4563,customer4563@shopmail.com,2022-01-24,Bronze,5
4564,4564,Customer4564,LN4564,customer4564@shopmail.com,2022-08-05,Silver,3
4565,4565,Customer4565,LN4565,customer4565@shopmail.com,2024-10-28,Silver,3
4566,4566,Customer4566,LN4566,customer4566@shopmail.com,2023-01-25,Silver,3
4567,4567,Customer4567,LN4567,customer4567@shopmail.com,2024-03-21,Bronze,4
4568,4568,Customer4568,LN4568,customer4568@shopmail.com,2024-03-20,Silver,5
4569,4569,Customer4569,LN4569,customer4569@shopmail.com,2022-12-22,Bronze,1
4570,4570,Customer4570,LN4570,customer4570@shopmail.com,2022-08-24,Silver,3
4571,4571,Customer4571,LN4571,customer4571@shopmail.com,2024-03-06,Bronze,3
4572,4572,Customer4572,LN4572,customer4572@shopmail.com,2022-04-18,Silver,3
4573,4573,Customer4573,LN4573,customer4573@shopmail.com,2023-07-24,Bronze,2
4574,4574,Customer4574,LN4574,customer4574@shopmail.com,2024-10-18,Silver,4
4575,4575,Customer4575,LN4575,customer4575@shopmail.com,2024-03-29,Bronze,7
4576,4576,Customer4576,LN4576,customer4576@shopmail.com,2024-05-28,Silver,7
4577,4577,Customer4577,LN4577,customer4577@shopmail.com,2022-04-06,Bronze,1
4578,4578,Customer4578,LN4578,customer4578@shopmail.com,2022-08-18,Silver,2
4579,4579,Customer4579,LN4579,customer4579@shopmail.com,2022-11-13,Bronze,2
4580,4580,Customer4580,LN4580,customer4580@shopmail.com,2022-12-03,Bronze,7
4581,4581,Customer4581,LN4581,customer4581@shopmail.com,2022-08-12,Silver,1
4582,4582,Customer4582,LN4582,customer4582@shopmail.com,2025-01-22,Bronze,1
4583,4583,Customer4583,LN4583,customer4583@shopmail.com,2022-07-09,Bronze,7
4584,4584,Customer4584,LN4584,customer4584@shopmail.com,2024-03-25,Silver,2
4585,4585,Customer4585,LN4585,customer4585@shopmail.com,2023-11-06,Silver,7
4586,4586,Customer4586,LN4586,customer4586@shopmail.com,2023-12-04,Gold,4
4587,4587,Customer4587,LN4587,customer4587@shopmail.com,2022-09-04,Bronze,3
4588,4588,Customer4588,LN4588,customer4588@shopmail.com,2022-12-20,Silver,3
4589,4589,Customer4589,LN4589,customer4589@shopmail.com,2023-11-29,Silver,5
4590,4590,Customer4590,LN4590,customer4590@shopmail.com,2022-12-10,Bronze,4
4591,4591,Customer4591,LN4591,customer4591@shopmail.com,2024-03-09,Silver,4
4592,4592,Customer4592,LN4592,customer4592@shopmail.com,2022-02-15,Bronze,4
4593,4593,Customer4593,LN4593,customer4593@shopmail.com,2022-03-25,Gold,3
4594,4594,Customer4594,LN4594,customer4594@shopmail.com,2024-04-17,Silver,4
4595,4595,Customer4595,LN4595,customer4595@shopmail.com,2023-12-11,Bronze,1
4596,4596,Customer4596,LN4596,customer4596@shopmail.com,2022-02-19,Bronze,1
4597,4597,Customer4597,LN4597,customer4597@shopmail.com,2024-10-30,Bronze,7
4598,4598,Customer4598,LN4598,customer4598@shopmail.com,2022-01-06,Bronze,3
4599,4599,Customer4599,LN4599,customer4599@shopmail.com,2025-01-03,Silver,5
4600,4600,Customer4600,LN4600,customer4600@shopmail.com,2024-04-18,Silver,7
4601,4601,Customer4601,LN4601,customer4601@shopmail.com,2025-02-10,Silver,5
4602,4602,Customer4602,LN4602,customer4602@shopmail.com,2024-12-27,Bronze,1
4603,4603,Customer4603,LN4603,customer4603@shopmail.com,2022-12-27,Silver,2
4604,4604,Customer4604,LN4604,customer4604@shopmail.com,2024-05-19,Bronze,4
4605,4605,Customer4605,LN4605,customer4605@shopmail.com,2022-08-31,Bronze,1
4606,4606,Customer4606,LN4606,customer4606@shopmail.com,2023-06-27,Gold,2
4607,4607,Customer4607,LN4607,customer4607@shopmail.com,2022-10-04,Silver,4
4608,4608,Customer4608,LN4608,customer4608@shopmail.com,2023-07-13,Silver,1
4609,4609,Customer4609,LN4609,customer4609@shopmail.com,2024-09-30,Gold,1
4610,4610,Customer4610,LN4610,customer4610@shopmail.com,2023-05-17,Bronze,7
4611,4611,Customer4611,LN4611,customer4611@shopmail.com,2022-04-17,Gold,3
4612,4612,Customer4612,LN4612,customer4612@shopmail.com,2023-01-09,Silver,7
